smiles_aromatic,smiles_kekulized,nb_atoms,sw_filter_chembl,sw_filter_zinc,nb_unknown_gcf_chembl,nb_unknown_ecfp_chembl,nb_unknown_gcf_chembl_zinc,nb_unknown_ecfp_chembl_zinc
NNc1nc2ccc(F)cc2s1,NNC1=NC2=CC=C(F)C=C2S1,12,1.0,1.0,0,0,0,0
Nc1nc(CN=C=S)cs1,NC1=NC(CN=C=S)=CS1,10,1.0,1.0,0,0,0,0
Sc1cccc2ncccc12,SC1=CC=CC2=NC=CC=C12,11,1.0,1.0,0,0,0,0
C=CCc1ccccc1O,C=CCC1=CC=CC=C1O,10,1.0,1.0,0,0,0,0
O=C1C=C(c2ccccc2)CO1,O=C1C=C(C2=CC=CC=C2)CO1,12,1.0,1.0,0,0,0,0
Cc1nccc2nc(N)ccc12,CC1=NC=CC2=NC(N)=CC=C12,12,1.0,1.0,0,0,0,0
NC(=O)C1C(=O)CCCC1=O,NC(=O)C1C(=O)CCCC1=O,11,1.0,1.0,0,0,0,0
N#CC1CCCN1,N#CC1CCCN1,7,1.0,1.0,0,0,0,0
CN(C)c1ccc(C(N)=O)cc1,CN(C)C1=CC=C(C(N)=O)C=C1,12,1.0,1.0,0,0,0,0
CN1C=NC2C(=O)N=C(N)N=C21,CN1C=NC2C(=O)N=C(N)N=C21,12,1.0,1.0,0,0,0,0
CCCCOCNC(N)=NC#N,CCCCOCNC(N)=NC#N,12,1.0,1.0,0,0,0,0
CCCOC(=O)C=CC(=O)O,CCCOC(=O)C=CC(=O)O,11,1.0,1.0,0,0,0,0
O=c1oc(-c2ccccn2)ns1,O=C1OC(C2=CC=CC=N2)=NS1,12,1.0,1.0,0,0,0,0
CC(C)(C(=O)O)C1CCCN1,CC(C)(C(=O)O)C1CCCN1,11,1.0,1.0,0,0,0,0
C1CC2OC2CC1C1CO1,C1CC2OC2CC1C1CO1,10,1.0,1.0,0,0,0,0
CCCc1cc(C)cc(=O)o1,CCCC1=CC(C)=CC(=O)O1,11,1.0,1.0,0,0,0,0
COc1cccc(CN)c1,COC1=CC=CC(CN)=C1,10,1.0,1.0,0,0,0,0
CC1(C)C2CC=C(CO)C1C2,CC1(C)C2CC=C(CO)C1C2,11,1.0,1.0,0,0,0,0
CSCC(=O)c1ccncc1,CSCC(=O)C1=CC=NC=C1,11,1.0,1.0,0,0,0,0
CC(C)c1n[nH]c(N)n1,CC(C)C1=NNC(N)=N1,9,1.0,1.0,0,0,0,0
CC1CN(C)C(C)c2cc[nH]c21,CC1CN(C)C(C)C2=C1NC=C2,12,1.0,1.0,0,0,0,0
NC1=NCc2ccccc21,NC1=NCC2=CC=CC=C21,10,1.0,1.0,0,0,0,0
c1ccc(-c2cc[nH]n2)cc1,C1=CC=C(C2=NNC=C2)C=C1,11,1.0,1.0,0,0,0,0
O=C(O)Cc1sc(O)nc1O,O=C(O)CC1=C(O)N=C(O)S1,11,1.0,1.0,0,0,0,0
O=C(NO)c1ccc(O)c(O)c1,O=C(NO)C1=CC=C(O)C(O)=C1,12,1.0,1.0,0,0,0,0
Oc1cccc2[nH]ccc12,OC1=CC=CC2=C1C=CN2,10,1.0,1.0,0,0,0,0
CN1NC(=O)CN=C1NN,CN1NC(=O)CN=C1NN,10,1.0,1.0,0,0,0,0
C=CCn1c(C#N)c(N)sc1=N,C=CCN1C(=N)SC(N)=C1C#N,12,1.0,1.0,0,0,0,0
Cn1c(=S)ccc2ccccc21,CN1C(=S)C=CC2=CC=CC=C21,12,1.0,1.0,0,0,0,0
Cc1cc(C)c(C)cc1C,CC1=CC(C)=C(C)C=C1C,10,1.0,1.0,0,0,0,0
CCCCn1ccnc1C=NO,CCCCN1C=CN=C1C=NO,12,1.0,1.0,0,0,0,0
N#CCCN(N)c1ncco1,N#CCCN(N)C1=NC=CO1,11,1.0,1.0,0,0,0,0
O=c1[nH]cnc2ccc(F)cc12,O=C1NC=NC2=CC=C(F)C=C12,12,1.0,1.0,0,0,0,0
N#CSCSC#N,N#CSCSC#N,7,1.0,1.0,0,0,0,0
NC(=O)NCCC(=O)O,NC(=O)NCCC(=O)O,9,1.0,1.0,0,0,0,0
CCOC(=O)c1ccncc1,CCOC(=O)C1=CC=NC=C1,11,1.0,1.0,0,0,0,0
NC(=O)CSCC(N)=O,NC(=O)CSCC(N)=O,9,1.0,1.0,0,0,0,0
Nc1nnc(-c2ccccc2)o1,NC1=NN=C(C2=CC=CC=C2)O1,12,1.0,1.0,0,0,0,0
CCCCCCC(=O)NC(N)=O,CCCCCCC(=O)NC(N)=O,12,1.0,1.0,0,0,0,0
CC(C)n1cccc(O)c1=O,CC(C)N1C=CC=C(O)C1=O,11,1.0,1.0,0,0,0,0
CN(N=O)c1ccc(C#N)cc1,CN(N=O)C1=CC=C(C#N)C=C1,12,1.0,1.0,0,0,0,0
Cn1ccc(=O)n2nccc12,CN1C=CC(=O)N2N=CC=C12,11,1.0,1.0,0,0,0,0
CCCCCCC1CCOC1=O,CCCCCCC1CCOC1=O,12,1.0,1.0,0,0,0,0
NNC(=O)c1ccc(O)cc1O,NNC(=O)C1=CC=C(O)C=C1O,12,1.0,1.0,0,0,0,0
C=CCSSCCC(=O)OCC,C=CCSSCCC(=O)OCC,12,1.0,1.0,0,0,0,0
CCCc1c(C)nc(N)nc1N,CCCC1=C(C)N=C(N)N=C1N,12,1.0,1.0,0,0,0,0
CC1(C)OCC(N)(CO)CO1,CC1(C)OCC(N)(CO)CO1,11,1.0,1.0,0,0,0,0
Cc1c(C)c(O)c(C)c(C)c1O,CC1=C(C)C(O)=C(C)C(C)=C1O,12,1.0,1.0,0,0,0,0
CNS(=O)(=O)CCCCC#N,CNS(=O)(=O)CCCCC#N,11,1.0,1.0,0,0,0,0
N=C(N)Oc1ccccc1,N=C(N)OC1=CC=CC=C1,10,1.0,1.0,0,0,0,0
CN(Cc1ccccc1)C1CC1,CN(CC1=CC=CC=C1)C1CC1,12,1.0,1.0,0,0,0,0
C#Cc1cccc(OC)c1,C#CC1=CC=CC(OC)=C1,10,1.0,1.0,0,0,0,0
OCc1ccco1,OCC1=CC=CO1,7,1.0,1.0,0,0,0,0
ON=Cc1ncccc1O,ON=CC1=NC=CC=C1O,10,1.0,1.0,0,0,0,0
CNC(=O)SCC(N)C(=O)O,CNC(=O)SCC(N)C(=O)O,11,1.0,1.0,0,0,0,0
COc1ccc(C(N)=O)cc1N,COC1=CC=C(C(N)=O)C=C1N,12,1.0,1.0,0,0,0,0
OCc1ccc2c(c1)CNCC2,OCC1=CC=C2CCNCC2=C1,12,1.0,1.0,0,0,0,0
c1cc(-c2nnn[nH]2)n[nH]1,C1=CC(C2=NN=NN2)=NN1,10,1.0,1.0,0,0,0,0
CC1=CC(=O)CC(C)(C)C1,CC1=CC(=O)CC(C)(C)C1,10,1.0,1.0,0,0,0,0
CC(=O)c1ccc(C(=O)O)cc1,CC(=O)C1=CC=C(C(=O)O)C=C1,12,1.0,1.0,0,0,0,0
COC1CC(O)C(O)C(O)C1O,COC1CC(O)C(O)C(O)C1O,12,1.0,1.0,0,0,0,0
CC(=O)Nc1nc(=O)[nH]cc1F,CC(=O)NC1=NC(=O)NC=C1F,12,1.0,1.0,0,0,0,0
CC1=CC(C(C)C)NC(=S)N1,CC1=CC(C(C)C)NC(=S)N1,11,1.0,1.0,0,0,0,0
COC1=CC(=O)NC1,COC1=CC(=O)NC1,8,1.0,1.0,0,0,0,0
CC(=O)C1C(=O)C=C(C)OC1=O,CC(=O)C1C(=O)C=C(C)OC1=O,12,1.0,1.0,0,0,0,0
COc1cc(C)ccc1CCN,COC1=CC(C)=CC=C1CCN,12,1.0,1.0,0,0,0,0
O=C(O)CC1COCCO1,O=C(O)CC1COCCO1,10,1.0,1.0,0,0,0,0
C#Cc1cccc(S(N)(=O)=O)c1,C#CC1=CC=CC(S(N)(=O)=O)=C1,12,1.0,1.0,0,0,0,0
OCSc1nn(CO)c(=S)s1,OCSC1=NN(CO)C(=S)S1,11,1.0,1.0,0,0,0,0
Cc1nc(F)sc1CCO,CC1=C(CCO)SC(F)=N1,10,1.0,1.0,0,0,0,0
COc1ccc(S)cc1,COC1=CC=C(S)C=C1,9,1.0,1.0,0,0,0,0
CC(C)(C)C(=O)N1CCCC1=O,CC(C)(C)C(=O)N1CCCC1=O,12,1.0,1.0,0,0,0,0
Nc1ccc(O)c2ccccc12,NC1=CC=C(O)C2=CC=CC=C12,12,1.0,1.0,0,0,0,0
CC(C)(C(N)=O)c1ccccc1,CC(C)(C(N)=O)C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
Nc1c[nH]c(=O)[nH]c1=O,NC1=CNC(=O)NC1=O,9,1.0,1.0,0,0,0,0
Cc1cc(N)nc(CC(C)C)c1,CC1=CC(N)=NC(CC(C)C)=C1,12,1.0,1.0,0,0,0,0
Cc1ccc(NCCO)cc1,CC1=CC=C(NCCO)C=C1,11,1.0,1.0,0,0,0,0
NC(=O)CCCCCO,NC(=O)CCCCCO,9,1.0,1.0,0,0,0,0
ON=C1CCCCc2sccc21,ON=C1CCCCC2=C1C=CS2,12,1.0,1.0,0,0,0,0
CCC1=CC(=N)NCC1,CCC1=CC(=N)NCC1,9,1.0,1.0,0,0,0,0
CCCCC(CC(=O)O)C(C)N,CCCCC(CC(=O)O)C(C)N,12,1.0,1.0,0,0,0,0
COC(=O)CCn1sccc1=O,COC(=O)CCN1SC=CC1=O,12,1.0,1.0,0,0,0,0
Cc1ccc(NC(=S)NN)cc1,CC1=CC=C(NC(=S)NN)C=C1,12,1.0,1.0,0,0,0,0
Cc1ccc2nccc(O)c2c1,CC1=CC=C2N=CC=C(O)C2=C1,12,1.0,1.0,0,0,0,0
CC(=O)Nc1ccccn1,CC(=O)NC1=CC=CC=N1,10,1.0,1.0,0,0,0,0
O=C(O)C1(CO)NCC(F)C1O,O=C(O)C1(CO)NCC(F)C1O,12,1.0,1.0,0,0,0,0
c1cc2c3c(cccc3c1)SC2,C1=CC2=CC=CC3=C2C(=C1)SC3,12,1.0,1.0,0,0,0,0
CC(C)=NNC(N)=S,CC(C)=NNC(N)=S,8,1.0,1.0,0,0,0,0
COC(=O)CCC(N)C(=O)O,COC(=O)CCC(N)C(=O)O,11,1.0,1.0,0,0,0,0
Cc1sc(-c2cc[nH]n2)nc1O,CC1=C(O)N=C(C2=NNC=C2)S1,12,1.0,1.0,0,0,0,0
O=C(Nc1nncs1)C1CC1,O=C(NC1=NN=CS1)C1CC1,11,1.0,1.0,0,0,0,0
O=C(O)c1ccccc1,O=C(O)C1=CC=CC=C1,9,1.0,1.0,0,0,0,0
CCCN(CCC)N=O,CCCN(CCC)N=O,9,1.0,1.0,0,0,0,0
c1c[nH]c(-c2ncc[nH]2)n1,C1=CNC(C2=NC=CN2)=N1,10,1.0,1.0,0,0,0,0
CC(N)C(=O)NC1CCCCC1,CC(N)C(=O)NC1CCCCC1,12,1.0,1.0,0,0,0,0
CC(CCC#CCN(C)C)=NO,CC(CCC#CCN(C)C)=NO,12,1.0,1.0,0,0,0,0
CC#Cc1ccccc1,CC#CC1=CC=CC=C1,9,1.0,1.0,0,0,0,0
c1cncc(-n2cncn2)c1,C1=CN=CC(N2C=NC=N2)=C1,11,1.0,1.0,0,0,0,0
CC(C)CC1NC(=O)CNC1=O,CC(C)CC1NC(=O)CNC1=O,12,1.0,1.0,0,0,0,0
NCCc1cc(N)c(O)cc1O,NCCC1=CC(N)=C(O)C=C1O,12,1.0,1.0,0,0,0,0
O=C1NC(CO)CC(C(=O)O)N1,O=C1NC(CO)CC(C(=O)O)N1,12,1.0,1.0,0,0,0,0
CN=C(N)NCCC(=O)O,CN=C(N)NCCC(=O)O,10,1.0,1.0,0,0,0,0
N#CSCCCN1CCCC1=O,N#CSCCCN1CCCC1=O,12,1.0,1.0,0,0,0,0
Cn1ncccc1=O,CN1N=CC=CC1=O,8,1.0,1.0,0,0,0,0
CCSCC(O)C(=O)O,CCSCC(O)C(=O)O,9,1.0,1.0,0,0,0,0
OCCCNCc1ccccn1,OCCCNCC1=CC=CC=N1,12,1.0,1.0,0,0,0,0
O=C(O)CCC1CCC(=O)N1,O=C(O)CCC1CCC(=O)N1,11,1.0,1.0,0,0,0,0
CC=CC=CC1=CC(=O)CCN1,CC=CC=CC1=CC(=O)CCN1,12,1.0,1.0,0,0,0,0
CCN1CC=C(C(C)=O)CC1,CCN1CC=C(C(C)=O)CC1,11,1.0,1.0,0,0,0,0
c1cn(CC2CC2)cn1,C1=CN(CC2CC2)C=N1,9,1.0,1.0,0,0,0,0
C=CC(=O)NCc1ccccc1,C=CC(=O)NCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CC(=O)Oc1ccc(N)cc1,CC(=O)OC1=CC=C(N)C=C1,11,1.0,1.0,0,0,0,0
CC(C)CC(=O)C(=O)O,CC(C)CC(=O)C(=O)O,9,1.0,1.0,0,0,0,0
CC(=N)Nc1cccc(CN)c1,CC(=N)NC1=CC=CC(CN)=C1,12,1.0,1.0,0,0,0,0
CCC(C)SSc1ccccn1,CCC(C)SSC1=CC=CC=N1,12,1.0,1.0,0,0,0,0
Cc1cccnc1CCC(=O)O,CC1=CC=CN=C1CCC(=O)O,12,1.0,1.0,0,0,0,0
COc1ccnc(CSC)c1,COC1=CC=NC(CSC)=C1,11,1.0,1.0,0,0,0,0
O=C(O)C1COC(C(=O)O)N1,O=C(O)C1COC(C(=O)O)N1,11,1.0,1.0,0,0,0,0
COCCc1ccc(O)cc1,COCCC1=CC=C(O)C=C1,11,1.0,1.0,0,0,0,0
O=c1[nH][nH]c2cnccc12,O=C1NNC2=CN=CC=C12,10,1.0,1.0,0,0,0,0
CCCC#CCCc1c[nH]cn1,CCCC#CCCC1=CNC=N1,12,1.0,1.0,0,0,0,0
O=Cc1ccc2occc2c1,O=CC1=CC=C2OC=CC2=C1,11,1.0,1.0,0,0,0,0
Nc1ccc(F)c(F)c1N,NC1=CC=C(F)C(F)=C1N,10,1.0,1.0,0,0,0,0
COc1ccnc(O)c1C#N,COC1=CC=NC(O)=C1C#N,11,1.0,1.0,0,0,0,0
CC(=O)NC1CCCCNC1=O,CC(=O)NC1CCCCNC1=O,12,1.0,1.0,0,0,0,0
CCOC(=S)SCC(=O)O,CCOC(=S)SCC(=O)O,10,1.0,1.0,0,0,0,0
Cc1cc(C)n2ncc(S)c2n1,CC1=CC(C)=NC2=C(S)C=NN12,12,1.0,1.0,0,0,0,0
O=Nc1ccc(O)cc1,O=NC1=CC=C(O)C=C1,9,1.0,1.0,0,0,0,0
N=C(N)N1CCCCC1,N=C(N)N1CCCCC1,9,1.0,1.0,0,0,0,0
CN1CCN(C)C1=S,CN1CCN(C)C1=S,8,1.0,1.0,0,0,0,0
CC=CC(=O)C(O)C(C)C,CC=CC(=O)C(O)C(C)C,10,1.0,1.0,0,0,0,0
O=c1[nH]c(=S)c2nc[nH]c2[nH]1,O=C1NC(=S)C2=C(NC=N2)N1,11,1.0,1.0,0,0,0,0
Cn1nc2ccccc2n1,CN1N=C2C=CC=CC2=N1,10,1.0,1.0,0,0,0,0
NCC(O)(CC(=O)O)C(F)(F)F,NCC(O)(CC(=O)O)C(F)(F)F,12,1.0,1.0,0,0,0,0
N=C(N)Nc1ccccc1N,N=C(N)NC1=CC=CC=C1N,11,1.0,1.0,0,0,0,0
N#Cc1c[nH]c(-c2ncc[nH]2)n1,N#CC1=CNC(C2=NC=CN2)=N1,12,1.0,1.0,0,0,0,0
Cc1csc2nnc(N)n12,CC1=CSC2=NN=C(N)N12,10,1.0,1.0,0,0,0,0
O=c1cc(CO)occ1O,O=C1C=C(CO)OC=C1O,10,1.0,1.0,0,0,0,0
Cc1n[nH]c(CC#N)n1,CC1=NNC(CC#N)=N1,9,1.0,1.0,0,0,0,0
N#CSC#CCCC#CSC#N,N#CSC#CCCC#CSC#N,12,1.0,1.0,0,0,0,0
CCNc1nc(N)c(C(C)=O)s1,CCNC1=NC(N)=C(C(C)=O)S1,12,1.0,1.0,0,0,0,0
CC1CC(O)=CC(=O)O1,CC1CC(O)=CC(=O)O1,9,1.0,1.0,0,0,0,0
CSc1ncnc2c1CCN2,CSC1=NC=NC2=C1CCN2,11,1.0,1.0,0,0,0,0
CC(C)C(C)C,CC(C)C(C)C,6,1.0,1.0,0,0,0,0
OCCCCO,OCCCCO,6,1.0,1.0,0,0,0,0
CC(C)=NNC1NC(=O)CS1,CC(C)=NNC1NC(=O)CS1,11,1.0,1.0,0,0,0,0
CNC(=O)NCNC(=O)NC,CNC(=O)NCNC(=O)NC,11,1.0,1.0,0,0,0,0
CNC(=O)C=CCC(C)N(C)C,CNC(=O)C=CCC(C)N(C)C,12,1.0,1.0,0,0,0,0
COc1ccc(O)c(CCN)c1,COC1=CC=C(O)C(CCN)=C1,12,1.0,1.0,0,0,0,0
CC(C)CC(N)=O,CC(C)CC(N)=O,7,1.0,1.0,0,0,0,0
CC(F)C1CNCC(O)C1O,CC(F)C1CNCC(O)C1O,11,1.0,1.0,0,0,0,0
OCc1ccc(O)c(O)c1,OCC1=CC=C(O)C(O)=C1,10,1.0,1.0,0,0,0,0
COc1cscc1C(N)=O,COC1=CSC=C1C(N)=O,10,1.0,1.0,0,0,0,0
Cc1ccc(C#N)cc1C,CC1=CC=C(C#N)C=C1C,10,1.0,1.0,0,0,0,0
CN(C)CCCN(C)C,CN(C)CCCN(C)C,9,1.0,1.0,0,0,0,0
Cc1ccc(N(C)C)cc1,CC1=CC=C(N(C)C)C=C1,10,1.0,1.0,0,0,0,0
CC(=O)CN1CCCCC1,CC(=O)CN1CCCCC1,10,1.0,1.0,0,0,0,0
Cc1csc(SCC(=O)O)n1,CC1=CSC(SCC(=O)O)=N1,11,1.0,1.0,0,0,0,0
Nc1nccc(-c2nccs2)n1,NC1=NC=CC(C2=NC=CS2)=N1,12,1.0,1.0,0,0,0,0
CC1ONC(=O)C1N,CC1ONC(=O)C1N,8,1.0,1.0,0,0,0,0
CC(O)(C#N)C1CC1,CC(O)(C#N)C1CC1,8,1.0,1.0,0,0,0,0
COC(=O)CC1=NC(=O)CS1,COC(=O)CC1=NC(=O)CS1,11,1.0,1.0,0,0,0,0
CNC(=O)C=Cc1ccccc1,CNC(=O)C=CC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
O=c1[nH]c(=O)c2ccccc2[nH]1,O=C1NC(=O)C2=CC=CC=C2N1,12,1.0,1.0,0,0,0,0
C#CC(=O)OC,C#CC(=O)OC,6,1.0,1.0,0,0,0,0
CC(C)c1ccc(C(C)C)cc1,CC(C)C1=CC=C(C(C)C)C=C1,12,1.0,1.0,0,0,0,0
C=COCC(F)(F)F,C=COCC(F)(F)F,8,1.0,1.0,0,0,0,0
CC=CC#CC#Cc1cccs1,CC=CC#CC#CC1=CC=CS1,12,1.0,1.0,0,0,0,0
OCC=Cc1ccccc1O,OCC=CC1=CC=CC=C1O,11,1.0,1.0,0,0,0,0
NCCCCN,NCCCCN,6,1.0,1.0,0,0,0,0
CC#CCCCc1ccccc1,CC#CCCCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
NC(=O)C(=CNC(N)=S)C(N)=O,NC(=O)C(=CNC(N)=S)C(N)=O,12,1.0,1.0,0,0,0,0
C#CCNNCc1ccccc1,C#CCNNCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
Cc1ccn(C(=N)N)n1,CC1=NN(C(=N)N)C=C1,9,1.0,1.0,0,0,0,0
CNC1CCc2ccccc21,CNC1CCC2=CC=CC=C21,11,1.0,1.0,0,0,0,0
CC1NC(=S)N2CCCCN12,CC1NC(=S)N2CCCCN12,11,1.0,1.0,0,0,0,0
CCN1CCCC1CN,CCN1CCCC1CN,9,1.0,1.0,0,0,0,0
CC(=O)c1c[nH]c2ccccc12,CC(=O)C1=CNC2=CC=CC=C21,12,1.0,1.0,0,0,0,0
CCCCC(CC)COC(N)=O,CCCCC(CC)COC(N)=O,12,1.0,1.0,0,0,0,0
COc1ccc(CCO)cc1O,COC1=CC=C(CCO)C=C1O,12,1.0,1.0,0,0,0,0
N=C(N)NNCCC(=O)O,N=C(N)NNCCC(=O)O,10,1.0,1.0,0,0,0,0
Oc1cccc2nccnc12,OC1=CC=CC2=NC=CN=C12,11,1.0,1.0,0,0,0,0
CC=CC=CC(=O)OCC(C)C,CC=CC=CC(=O)OCC(C)C,12,1.0,1.0,0,0,0,0
CC(=O)CCCCN=C=S,CC(=O)CCCCN=C=S,10,1.0,1.0,0,0,0,0
O=C(O)c1ccc2c(c1)OCO2,O=C(O)C1=CC=C2OCOC2=C1,12,1.0,1.0,0,0,0,0
CC(=O)NC1CC2CCC(C1)N2,CC(=O)NC1CC2CCC(C1)N2,12,1.0,1.0,0,0,0,0
CNCCCC(=O)O,CNCCCC(=O)O,8,1.0,1.0,0,0,0,0
C1CNCCNCCNCCN1,C1CNCCNCCNCCN1,12,1.0,1.0,0,0,0,0
NC(=O)C1CCCC(C(N)=O)N1,NC(=O)C1CCCC(C(N)=O)N1,12,1.0,1.0,0,0,0,0
O=Cc1ccc(OCCO)cc1,O=CC1=CC=C(OCCO)C=C1,12,1.0,1.0,0,0,0,0
CCn1c(S)nc2ccccc21,CCN1C2=CC=CC=C2N=C1S,12,1.0,1.0,0,0,0,0
C=CCOC(=O)CCC,C=CCOC(=O)CCC,9,1.0,1.0,0,0,0,0
C=C(C#N)C(O)c1ccccn1,C=C(C#N)C(O)C1=CC=CC=N1,12,1.0,1.0,0,0,0,0
C=CS(C)(=O)=O,C=CS(C)(=O)=O,6,1.0,1.0,0,0,0,0
CC(C)(C)C=NNC(=O)C1CC1,CC(C)(C)C=NNC(=O)C1CC1,12,1.0,1.0,0,0,0,0
OCCc1cnco1,OCCC1=CN=CO1,8,1.0,1.0,0,0,0,0
CC(C)CC(C(N)=O)C(C)C,CC(C)CC(C(N)=O)C(C)C,11,1.0,1.0,0,0,0,0
CSC(N)=S,CSC(N)=S,5,1.0,1.0,0,0,0,0
CC(C)(C)C1CCC(N)CC1,CC(C)(C)C1CCC(N)CC1,11,1.0,1.0,0,0,0,0
CC(=O)C1=CCCN(C)C1,CC(=O)C1=CCCN(C)C1,10,1.0,1.0,0,0,0,0
O=C1CCCc2c(O)cccc21,O=C1CCCC2=C(O)C=CC=C12,12,1.0,1.0,0,0,0,0
CCc1c(O)c(=S)ccn1CC,CCC1=C(O)C(=S)C=CN1CC,12,1.0,1.0,0,0,0,0
c1cncc(Cn2ccnc2)c1,C1=CN=CC(CN2C=CN=C2)=C1,12,1.0,1.0,0,0,0,0
N=C(N)NCCc1nnn[nH]1,N=C(N)NCCC1=NN=NN1,11,1.0,1.0,0,0,0,0
CSCCC(O)C(=O)O,CSCCC(O)C(=O)O,9,1.0,1.0,0,0,0,0
CON=C(N)c1nonc1N,CON=C(N)C1=NON=C1N,11,1.0,1.0,0,0,0,0
OCC(S)C(S)CO,OCC(S)C(S)CO,8,1.0,1.0,0,0,0,0
Cc1ccc(CN=C(N)S)cc1,CC1=CC=C(CN=C(N)S)C=C1,12,1.0,1.0,0,0,0,0
Cc1nn(C)cc1C(N)=O,CC1=NN(C)C=C1C(N)=O,10,1.0,1.0,0,0,0,0
O=CC1CCCC1,O=CC1CCCC1,7,1.0,1.0,0,0,0,0
NNCCc1ccccc1,NNCCC1=CC=CC=C1,10,1.0,1.0,0,0,0,0
O=C(O)C=Cc1ccc(F)cc1,O=C(O)C=CC1=CC=C(F)C=C1,12,1.0,1.0,0,0,0,0
Cc1ccc(N)c(S(=O)(=O)O)c1,CC1=CC=C(N)C(S(=O)(=O)O)=C1,12,1.0,1.0,0,0,0,0
NC(=NO)c1ccc(O)c(O)c1,NC(=NO)C1=CC=C(O)C(O)=C1,12,1.0,1.0,0,0,0,0
COc1ccccc1C(N)=S,COC1=CC=CC=C1C(N)=S,11,1.0,1.0,0,0,0,0
Cc1occc1CN(O)C(N)=O,CC1=C(CN(O)C(N)=O)C=CO1,12,1.0,1.0,0,0,0,0
CCCCCCCCCC(C)=O,CCCCCCCCCC(C)=O,12,1.0,1.0,0,0,0,0
C1CC2(CCN1)OCCO2,C1CC2(CCN1)OCCO2,10,1.0,1.0,0,0,0,0
C=C1OC(=O)c2ccc(C)cc21,C=C1OC(=O)C2=CC=C(C)C=C12,12,1.0,1.0,0,0,0,0
COC(=O)c1c(O)cccc1O,COC(=O)C1=C(O)C=CC=C1O,12,1.0,1.0,0,0,0,0
CCCC(C)(C)OC(N)=O,CCCC(C)(C)OC(N)=O,10,1.0,1.0,0,0,0,0
CCOc1ccccc1C,CCOC1=CC=CC=C1C,10,1.0,1.0,0,0,0,0
c1cnc2[nH]nnc2c1,C1=CN=C2NN=NC2=C1,9,1.0,1.0,0,0,0,0
CN(N=O)c1ccccc1O,CN(N=O)C1=CC=CC=C1O,11,1.0,1.0,0,0,0,0
Cn1cccc2nc(O)nc1-2,CN1C=CC=C2N=C(O)N=C21,11,1.0,1.0,0,0,0,0
Cn1ccc(=O)n(C)c1=O,CN1C=CC(=O)N(C)C1=O,10,1.0,1.0,0,0,0,0
CCC(C)NC1=NCC(C)S1,CCC(C)NC1=NCC(C)S1,11,1.0,1.0,0,0,0,0
O=S(=O)(NO)C(F)(F)F,O=S(=O)(NO)C(F)(F)F,9,1.0,1.0,0,0,0,0
NCCCCCCCN,NCCCCCCCN,9,1.0,1.0,0,0,0,0
Cc1cccc(CN)c1C,CC1=CC=CC(CN)=C1C,10,1.0,1.0,0,0,0,0
Cn1c(=O)[nH]c(=O)c2nsnc21,CN1C(=O)NC(=O)C2=NSN=C21,12,1.0,1.0,0,0,0,0
c1ncncn1,C1=NC=NC=N1,6,1.0,1.0,0,0,0,0
Nc1cccc2c(=O)[nH]ccc12,NC1=CC=CC2=C1C=CNC2=O,12,1.0,1.0,0,0,0,0
O=C(O)CCON=CC1CCC1,O=C(O)CCON=CC1CCC1,12,1.0,1.0,0,0,0,0
ON=C1C=CC(=NO)C=C1,ON=C1C=CC(=NO)C=C1,10,1.0,1.0,0,0,0,0
C#Cc1cccc2cn[nH]c12,C#CC1=CC=CC2=C1NN=C2,11,1.0,1.0,0,0,0,0
CC(=O)Nc1cccc(N)c1,CC(=O)NC1=CC=CC(N)=C1,11,1.0,1.0,0,0,0,0
Oc1nc[nH]n1,OC1=NNC=N1,6,1.0,1.0,0,0,0,0
CC(O)CCC(=O)O,CC(O)CCC(=O)O,8,1.0,1.0,0,0,0,0
Nc1ccc(SC(F)(F)F)cc1,NC1=CC=C(SC(F)(F)F)C=C1,12,1.0,1.0,0,0,0,0
NC(=O)c1ccc[nH]1,NC(=O)C1=CC=CN1,8,1.0,1.0,0,0,0,0
O=C1NC2=NOC(=O)NC2=NO1,O=C1NC2=NOC(=O)NC2=NO1,12,1.0,1.0,0,0,0,0
Cc1cc2c(cn1)C(=O)OCC2,CC1=CC2=C(C=N1)C(=O)OCC2,12,1.0,1.0,0,0,0,0
CCCC(=O)c1ccccc1,CCCC(=O)C1=CC=CC=C1,11,1.0,1.0,0,0,0,0
OC1C(O)C(O)C(S)C(O)C1O,OC1C(O)C(O)C(S)C(O)C1O,12,1.0,1.0,0,0,0,0
CCC1CC(ON)CCN1,CCC1CC(ON)CCN1,10,1.0,1.0,0,0,0,0
N#CSC1CCCCNC1=O,N#CSC1CCCCNC1=O,11,1.0,1.0,0,0,0,0
CN1CCCC(O)C1,CN1CCCC(O)C1,8,1.0,1.0,0,0,0,0
NCCCNCCS,NCCCNCCS,8,1.0,1.0,0,0,0,0
Cc1ccnc(N(C)C)n1,CC1=CC=NC(N(C)C)=N1,10,1.0,1.0,0,0,0,0
Cc1ccc2[nH]c(N)nc2c1,CC1=CC=C2NC(N)=NC2=C1,11,1.0,1.0,0,0,0,0
